

2022-04-17T01:50:30.767Z
ID || USERNAME || FOLLOWERS || BANNED

Page: 1/863 | Streamer: 1/51775 || 19571641 ninja 17534378 false
Page: 845/863 | Streamer: 50668/51775 || 56785492 ak_staff 60 false
Page: 845/863 | Streamer: 50669/51775 || 262352416 icarmella 60 false
Page: 845/863 | Streamer: 50670/51775 || 124717866 twitchmedia31 59 false
Page: 845/863 | Streamer: 50671/51775 || 82311065 esl_99damage_slivooo 59 false
Page: 845/863 | Streamer: 50672/51775 || 158419736 pokus_y 59 false
Page: 845/863 | Streamer: 50673/51775 || 128731443 geno2k 59 false
Page: 845/863 | Streamer: 50674/51775 || 42254951 h_kaiser 59 false
Page: 845/863 | Streamer: 50675/51775 || 28801730 pakkoq 59 false
Page: 845/863 | Streamer: 50676/51775 || 131473154 faelbc 59 false
Page: 845/863 | Streamer: 50677/51775 || 22289549 evo8 59 false
Page: 845/863 | Streamer: 50678/51775 || 79757744 uniesports 59 false
Page: 845/863 | Streamer: 50679/51775 || 132485029 zackgodlike_ 59 false
Page: 845/863 | Streamer: 50680/51775 || 126760811 playbackatx 59 false
Page: 845/863 | Streamer: 50681/51775 || 102253386 nipgamingtv2 59 false
Page: 845/863 | Streamer: 50682/51775 || 216478998 epicenter_arg2 59 false
Page: 845/863 | Streamer: 50683/51775 || 83832985 esl_halo_es 59 false
Page: 845/863 | Streamer: 50684/51775 || 87875207 davethenew 59 false
Page: 845/863 | Streamer: 50685/51775 || 183785542 esl_potxeca 59 false
Page: 845/863 | Streamer: 50686/51775 || 8766066 impulse2 59 false
Page: 845/863 | Streamer: 50687/51775 || 25592537 andzq 58 false
Page: 845/863 | Streamer: 50688/51775 || 55505688 nwp 58 false
Page: 845/863 | Streamer: 50689/51775 || 179380812 kaufmangaming 58 false
Page: 845/863 | Streamer: 50690/51775 || 140256821 basxyz123 58 false
Page: 845/863 | Streamer: 50691/51775 || 255369246 northeastesports 58 false
Page: 845/863 | Streamer: 50692/51775 || 61526502 estar_dota 58 false
Page: 845/863 | Streamer: 50693/51775 || 166516742 nse_mlobao 58 false
Page: 845/863 | Streamer: 50694/51775 || 74596082 lorecgaming 58 false
Page: 845/863 | Streamer: 50695/51775 || 147084993 dreamhackdota2_pt 58 false
Page: 845/863 | Streamer: 50696/51775 || 88536991 ricktran 57 false
Page: 845/863 | Streamer: 50697/51775 || 154137098 comicpalooza 57 false
Page: 845/863 | Streamer: 50698/51775 || 119915805 fallenjusticiar 57 false
Page: 845/863 | Streamer: 50699/51775 || 120655856 first_edison 57 false
Page: 845/863 | Streamer: 50700/51775 || 30423487 gamespotlivecam1 57 false
Page: 846/863 | Streamer: 50701/51775 || 91447161 esl_keitatv_lol 57 false
Page: 846/863 | Streamer: 50702/51775 || 216347615 ljay365 57 false
Page: 846/863 | Streamer: 50703/51775 || 96046250 cado 57 false
Page: 846/863 | Streamer: 50704/51775 || 124060771 computex2 57 false
Page: 846/863 | Streamer: 50705/51775 || 54695056 benjidood 57 false
Page: 846/863 | Streamer: 50706/51775 || 39020701 alseniem 57 false
Page: 846/863 | Streamer: 50707/51775 || 134383123 squallfgc 57 false
Page: 846/863 | Streamer: 50708/51775 || 164742964 akibavlog 57 false
Page: 846/863 | Streamer: 50709/51775 || 57133579 alexglogics 57 false
Page: 846/863 | Streamer: 50710/51775 || 30412828 0fficialjester 57 false
Page: 846/863 | Streamer: 50711/51775 || 462554142 pel_esports_n47_no 56 false
Page: 846/863 | Streamer: 50712/51775 || 124717598 twitchmedia30 56 false
Page: 846/863 | Streamer: 50713/51775 || 261339497 egxberlin2 56 false
Page: 846/863 | Streamer: 50714/51775 || 93742096 mf_fractal 56 false
Page: 846/863 | Streamer: 50715/51775 || 124720321 twitchmedia43 56 false
Page: 846/863 | Streamer: 50716/51775 || 22975050 sourcecollective 56 false
Page: 846/863 | Streamer: 50717/51775 || 40668797 panchoindisguise 56 false
Page: 846/863 | Streamer: 50718/51775 || 81665042 soe 56 false
Page: 846/863 | Streamer: 50719/51775 || 135010517 alliance_of_awesome 56 false
Page: 846/863 | Streamer: 50720/51775 || 451844317 beyondthesummit_it2 56 false
Page: 846/863 | Streamer: 50721/51775 || 35077217 hystericas 55 false
Page: 846/863 | Streamer: 50722/51775 || 57930442 zommon 55 false
Page: 846/863 | Streamer: 50723/51775 || 63281368 iukami 55 false
Page: 846/863 | Streamer: 50724/51775 || 25146583 skilllo 55 false
Page: 846/863 | Streamer: 50725/51775 || 17553481 matt2 55 false
Page: 846/863 | Streamer: 50726/51775 || 20951541 eure 55 false
Page: 846/863 | Streamer: 50727/51775 || 50624066 jairosexytime 55 false
Page: 846/863 | Streamer: 50728/51775 || 7002047 mezola 55 false
Page: 846/863 | Streamer: 50729/51775 || 36032039 livezergsc2 55 false
Page: 846/863 | Streamer: 50730/51775 || 23870813 fxoboss 55 false
Page: 846/863 | Streamer: 50731/51775 || 30053824 marcowhereru 55 false
Page: 846/863 | Streamer: 50732/51775 || 206731460 pgl_stream_b20 55 false
Page: 846/863 | Streamer: 50733/51775 || 143986201 hypetraindigital 55 false
Page: 846/863 | Streamer: 50734/51775 || 137760310 bbr_ow 55 false
Page: 846/863 | Streamer: 50735/51775 || 32368448 skillcappedwow 55 false
Page: 846/863 | Streamer: 50736/51775 || 25119963 goodjobgaming 55 false
Page: 846/863 | Streamer: 50737/51775 || 27350232 esvtvfr 55 false
Page: 846/863 | Streamer: 50738/51775 || 262288099 utkesportsfgc 55 false
Page: 846/863 | Streamer: 50739/51775 || 31306599 crs_sleper 55 false
Page: 846/863 | Streamer: 50740/51775 || 38842907 lanets_sc2fr 54 false
Page: 846/863 | Streamer: 50741/51775 || 78955916 eryngii_the_kinoko 54 false
Page: 846/863 | Streamer: 50742/51775 || 205942549 pgl_stream_a10 54 false
Page: 846/863 | Streamer: 50743/51775 || 173215542 yenjmn 54 false
Page: 846/863 | Streamer: 50744/51775 || 22866306 dreamhackql5 54 false
Page: 846/863 | Streamer: 50745/51775 || 24206918 sp1d4rp1g 54 false
Page: 846/863 | Streamer: 50746/51775 || 9894754 naptimeforyou 54 false
Page: 846/863 | Streamer: 50747/51775 || 134611331 djprammz 54 false
Page: 846/863 | Streamer: 50748/51775 || 42136615 xlparty_stream_03 54 false
Page: 846/863 | Streamer: 50749/51775 || 31481405 kenikth 54 false
Page: 846/863 | Streamer: 50750/51775 || 250701807 faceitpremium_2 54 false
Page: 846/863 | Streamer: 50751/51775 || 129842684 dreamhackcanadahs 54 false
Page: 846/863 | Streamer: 50752/51775 || 115341300 xl_adam 54 false
Page: 846/863 | Streamer: 50753/51775 || 453095026 pel_esports_gl 54 false
Page: 846/863 | Streamer: 50754/51775 || 195251537 adultswimbrasil 53 false
Page: 846/863 | Streamer: 50755/51775 || 28379528 wetdream 53 false
Page: 846/863 | Streamer: 50756/51775 || 106248230 hsruhub 53 false
Page: 846/863 | Streamer: 50757/51775 || 55077323 dotastarladder 53 false
Page: 846/863 | Streamer: 50758/51775 || 172017327 aimag_esports 53 false
Page: 846/863 | Streamer: 50759/51775 || 156527930 esl_paladins 53 false
Page: 846/863 | Streamer: 50760/51775 || 27603574 deathangelro 53 false
Page: 847/863 | Streamer: 50761/51775 || 103159908 wolfbeschermer 53 false
Page: 847/863 | Streamer: 50762/51775 || 109576947 esl_elabgg 53 false
Page: 847/863 | Streamer: 50763/51775 || 177021138 aaamat_usp 53 false
Page: 847/863 | Streamer: 50764/51775 || 82390551 calikingjohn 53 false
Page: 847/863 | Streamer: 50765/51775 || 138617936 sfceng 53 false
Page: 847/863 | Streamer: 50766/51775 || 31306635 crs_extinkt 53 false
Page: 847/863 | Streamer: 50767/51775 || 40819772 welburn 53 false
Page: 847/863 | Streamer: 50768/51775 || 197925600 gll_ru2 53 false
Page: 847/863 | Streamer: 50769/51775 || 32124773 mr_tin 53 false
Page: 847/863 | Streamer: 50770/51775 || 24172324 pax_wotc 53 false
Page: 847/863 | Streamer: 50771/51775 || 104636311 xbox_nz 52 false
Page: 847/863 | Streamer: 50772/51775 || 177716560 npxlive 52 false
Page: 847/863 | Streamer: 50773/51775 || 56599389 jugger97 52 false
Page: 847/863 | Streamer: 50774/51775 || 22266981 tlnettalk 52 false
Page: 847/863 | Streamer: 50775/51775 || 29736790 esvtvdh 52 false
Page: 847/863 | Streamer: 50776/51775 || 71875230 qa_protected 52 false
Page: 847/863 | Streamer: 50777/51775 || 109367545 hellogamergirl 52 false
Page: 847/863 | Streamer: 50778/51775 || 124720063 twitchmedia42 52 false
Page: 847/863 | Streamer: 50779/51775 || 40301550 stuv2x 52 false
Page: 847/863 | Streamer: 50780/51775 || 104421433 kintsugifn 52 false
Page: 847/863 | Streamer: 50781/51775 || 28396518 dvexx 52 false
Page: 847/863 | Streamer: 50782/51775 || 413028590 pringles_sp 52 false
Page: 847/863 | Streamer: 50783/51775 || 153759830 lyriclols 52 false
Page: 847/863 | Streamer: 50784/51775 || 120655753 first_franklin 52 false
Page: 847/863 | Streamer: 50785/51775 || 30578836 bigeldrazi 51 false
Page: 847/863 | Streamer: 50786/51775 || 10661546 glhf2 51 false
Page: 847/863 | Streamer: 50787/51775 || 107306800 diebyeli 51 false
Page: 847/863 | Streamer: 50788/51775 || 179304967 twitchpresents_es 51 false
Page: 847/863 | Streamer: 50789/51775 || 110983653 suited 51 false
Page: 847/863 | Streamer: 50790/51775 || 28533379 gaminginsight 51 false
Page: 847/863 | Streamer: 50791/51775 || 175009768 stilacosmetics 51 false
Page: 847/863 | Streamer: 50792/51775 || 63284624 teamlmq 51 false
Page: 847/863 | Streamer: 50793/51775 || 116611571 jia 51 false
Page: 847/863 | Streamer: 50794/51775 || 41475539 falcolicious 51 false
Page: 847/863 | Streamer: 50795/51775 || 30178676 barnardius 51 false
Page: 847/863 | Streamer: 50796/51775 || 25449148 kujaa 51 false
Page: 847/863 | Streamer: 50797/51775 || 141903812 arfsama 51 false
Page: 847/863 | Streamer: 50798/51775 || 39447848 iamboomy 51 false
Page: 847/863 | Streamer: 50799/51775 || 119636317 denialceo 51 false
Page: 847/863 | Streamer: 50800/51775 || 50545757 bmaoce 51 false
Page: 847/863 | Streamer: 50801/51775 || 23941365 akke 51 false
Page: 847/863 | Streamer: 50802/51775 || 28111088 theworstjew 50 false
Page: 847/863 | Streamer: 50803/51775 || 16339996 lazzoo 50 false
Page: 847/863 | Streamer: 50804/51775 || 265841739 pgl_pubg_ro 50 false
Page: 847/863 | Streamer: 50805/51775 || 146154233 esl_boomcastdota 50 false
Page: 847/863 | Streamer: 50806/51775 || 91710897 nob1988 50 false
Page: 847/863 | Streamer: 50807/51775 || 192227025 starladder_cs_de2 50 false
Page: 847/863 | Streamer: 50808/51775 || 182935581 dhschoolchampionship 50 false
Page: 847/863 | Streamer: 50809/51775 || 272569317 rektv_es 50 false
Page: 847/863 | Streamer: 50810/51775 || 48622470 dreamhackru_etc 50 false
Page: 847/863 | Streamer: 50811/51775 || 136186533 app_esports 50 false
Page: 847/863 | Streamer: 50812/51775 || 68241080 testdalktv 49 false
Page: 847/863 | Streamer: 50813/51775 || 115667074 queensquidgy 49 false
Page: 847/863 | Streamer: 50814/51775 || 103023113 l7animus 49 false
Page: 847/863 | Streamer: 50815/51775 || 15695870 wirtz 49 false
Page: 847/863 | Streamer: 50816/51775 || 53153632 elkim 49 false
Page: 847/863 | Streamer: 50817/51775 || 175495054 gigacon_csgo 49 false
Page: 847/863 | Streamer: 50818/51775 || 27599754 giantstarcraft 49 false
Page: 847/863 | Streamer: 50819/51775 || 894455 shing 49 false
Page: 847/863 | Streamer: 50820/51775 || 111414444 hammertimegames 49 false
Page: 848/863 | Streamer: 50821/51775 || 30610644 gamespotbonus_stage 49 false
Page: 848/863 | Streamer: 50822/51775 || 110088940 makjang6381 49 false
Page: 848/863 | Streamer: 50823/51775 || 104819937 mindgoblingames 49 false
Page: 848/863 | Streamer: 50824/51775 || 28854115 fishstix2 49 false
Page: 848/863 | Streamer: 50825/51775 || 428925521 faceit_es 49 false
Page: 848/863 | Streamer: 50826/51775 || 25268175 esportsm2 48 false
Page: 848/863 | Streamer: 50827/51775 || 130983314 giziecs 48 false
Page: 848/863 | Streamer: 50828/51775 || 28184121 ghost__hands 48 false
Page: 848/863 | Streamer: 50829/51775 || 48539497 utiliy 48 false
Page: 848/863 | Streamer: 50830/51775 || 145354187 samuelsson76 48 false
Page: 848/863 | Streamer: 50831/51775 || 40625391 aubreysitterson 48 false
Page: 848/863 | Streamer: 50832/51775 || 30421568 gvaranini 48 false
Page: 848/863 | Streamer: 50833/51775 || 30423509 gamespotlivecam2 48 false
Page: 848/863 | Streamer: 50834/51775 || 174874790 esl_ruhub_dota2e 48 false
Page: 848/863 | Streamer: 50835/51775 || 44122028 quickdrawtv 48 false
Page: 848/863 | Streamer: 50836/51775 || 88070443 shaanvp 47 false
Page: 848/863 | Streamer: 50837/51775 || 117361153 reedpop3 47 false
Page: 848/863 | Streamer: 50838/51775 || 116558404 bruticus_tv 47 false
Page: 848/863 | Streamer: 50839/51775 || 27562352 psychtv 47 false
Page: 848/863 | Streamer: 50840/51775 || 28109235 chippa_au 47 false
Page: 848/863 | Streamer: 50841/51775 || 127198696 alfred_ 47 false
Page: 848/863 | Streamer: 50842/51775 || 44738317 pablickt 47 false
Page: 848/863 | Streamer: 50843/51775 || 35811177 speedyx 47 false
Page: 848/863 | Streamer: 50844/51775 || 445445703 obeyalliancebot 47 false
Page: 848/863 | Streamer: 50845/51775 || 564379416 rickthorne 47 false
Page: 848/863 | Streamer: 50846/51775 || 29813516 alsc2 46 false
Page: 848/863 | Streamer: 50847/51775 || 27246413 barcraftse 46 false
Page: 848/863 | Streamer: 50848/51775 || 92120936 gamershubc 46 false
Page: 848/863 | Streamer: 50849/51775 || 139228206 marcmfknmoy 46 false
Page: 848/863 | Streamer: 50850/51775 || 106990283 esl_elysium 46 false
Page: 848/863 | Streamer: 50851/51775 || 66744050 tdubbaya 46 false
Page: 848/863 | Streamer: 50852/51775 || 4657507 schabs 46 false
Page: 848/863 | Streamer: 50853/51775 || 127394835 mundogow 46 false
Page: 848/863 | Streamer: 50854/51775 || 124115871 nxoslabs 46 false
Page: 848/863 | Streamer: 50855/51775 || 25564471 eslsea 46 false
Page: 848/863 | Streamer: 50856/51775 || 127332409 im_ti6_1080res 46 false
Page: 848/863 | Streamer: 50857/51775 || 130022413 mundogcsgo 46 false
Page: 848/863 | Streamer: 50858/51775 || 52121024 lanets_dota2 46 false
Page: 848/863 | Streamer: 50859/51775 || 54624133 impaired_oce 46 false
Page: 848/863 | Streamer: 50860/51775 || 99918773 qpad 46 false
Page: 848/863 | Streamer: 50861/51775 || 141193325 echosongau 46 false
Page: 848/863 | Streamer: 50862/51775 || 71776717 qa_nontranscode1 45 false
Page: 848/863 | Streamer: 50863/51775 || 47954351 cherumovie 45 false
Page: 848/863 | Streamer: 50864/51775 || 88532914 esl_wot_it 45 false
Page: 848/863 | Streamer: 50865/51775 || 145038656 mvpsaroo 45 false
Page: 848/863 | Streamer: 50866/51775 || 70958940 meetuptv2 45 false
Page: 848/863 | Streamer: 50867/51775 || 190066236 ultimohombre00 45 false
Page: 848/863 | Streamer: 50868/51775 || 135617045 navrongg 45 false
Page: 848/863 | Streamer: 50869/51775 || 124931907 vilevirtues 45 false
Page: 848/863 | Streamer: 50870/51775 || 101727249 sverokspelar 45 false
Page: 848/863 | Streamer: 50871/51775 || 96309908 sotl 45 false
Page: 848/863 | Streamer: 50872/51775 || 147580466 teamburiza 45 false
Page: 848/863 | Streamer: 50873/51775 || 68547316 nexok40 45 false
Page: 848/863 | Streamer: 50874/51775 || 50858857 neodota3 44 false
Page: 848/863 | Streamer: 50875/51775 || 18795729 fool 44 true
Page: 848/863 | Streamer: 50876/51775 || 205613472 pgl_stream_a4 44 false
Page: 848/863 | Streamer: 50877/51775 || 159149976 dreamhack_cleanfeedrl 44 false
Page: 848/863 | Streamer: 50878/51775 || 36271426 ordergomez 44 false
Page: 848/863 | Streamer: 50879/51775 || 38965268 z_krookie 44 false
Page: 848/863 | Streamer: 50880/51775 || 90254705 esl_sc2_tr 44 false
Page: 849/863 | Streamer: 50881/51775 || 20796830 snixsnipe 44 false
Page: 849/863 | Streamer: 50882/51775 || 64564508 grampztv 44 false
Page: 849/863 | Streamer: 50883/51775 || 147649769 diheidi 44 false
Page: 849/863 | Streamer: 50884/51775 || 72209024 lightstream_dan 44 false
Page: 849/863 | Streamer: 50885/51775 || 263089634 2partner 44 false
Page: 849/863 | Streamer: 50886/51775 || 193248293 discordteka 44 false
Page: 849/863 | Streamer: 50887/51775 || 31526935 dngchris 44 false
Page: 849/863 | Streamer: 50888/51775 || 29419963 yuma 44 false
Page: 849/863 | Streamer: 50889/51775 || 94890156 cnb_panda 44 false
Page: 849/863 | Streamer: 50890/51775 || 181063737 esl_supremeleague_pubg 44 false
Page: 849/863 | Streamer: 50891/51775 || 18413305 teksyph 44 false
Page: 849/863 | Streamer: 50892/51775 || 129559935 ggcomunicacao 44 false
Page: 849/863 | Streamer: 50893/51775 || 26292947 dreamhackssf2 44 false
Page: 849/863 | Streamer: 50894/51775 || 71013641 jlinsanity_ 44 false
Page: 849/863 | Streamer: 50895/51775 || 29338265 jimmaybury 43 false
Page: 849/863 | Streamer: 50896/51775 || 206125285 pgl_stream_b15 43 false
Page: 849/863 | Streamer: 50897/51775 || 171211203 wesg_sc2_main2 43 false
Page: 849/863 | Streamer: 50898/51775 || 140603368 theguestlistcomedy 43 false
Page: 849/863 | Streamer: 50899/51775 || 25685395 esaharaverdi 43 false
Page: 849/863 | Streamer: 50900/51775 || 81786362 tyne 43 false
Page: 849/863 | Streamer: 50901/51775 || 23829354 jaypei 43 false
Page: 849/863 | Streamer: 50902/51775 || 250707437 faceitpremium_10 43 false
Page: 849/863 | Streamer: 50903/51775 || 88152196 trilleneic 43 false
Page: 849/863 | Streamer: 50904/51775 || 18583624 bayareastarcraft 43 false
Page: 849/863 | Streamer: 50905/51775 || 19253344 lyrlian 43 false
Page: 849/863 | Streamer: 50906/51775 || 151474956 popidirects 42 false
Page: 849/863 | Streamer: 50907/51775 || 135518700 desro 42 false
Page: 849/863 | Streamer: 50908/51775 || 84280169 esl_ftwesports 42 false
Page: 849/863 | Streamer: 50909/51775 || 154376142 dreamhack_community1 42 false
Page: 849/863 | Streamer: 50910/51775 || 47185860 krypton0ne 42 false
Page: 849/863 | Streamer: 50911/51775 || 42914258 reelople 42 false
Page: 849/863 | Streamer: 50912/51775 || 102931643 twitchmedia17 42 false
Page: 849/863 | Streamer: 50913/51775 || 252803570 tidecr 42 false
Page: 849/863 | Streamer: 50914/51775 || 86515712 ricki 42 false
Page: 849/863 | Streamer: 50915/51775 || 18205546 studio161 42 false
Page: 849/863 | Streamer: 50916/51775 || 24804723 starcraftchicago 42 false
Page: 849/863 | Streamer: 50917/51775 || 511290097 clubsantos 41 false
Page: 849/863 | Streamer: 50918/51775 || 31529503 al_naya 41 false
Page: 849/863 | Streamer: 50919/51775 || 41980676 ploguidice 41 false
Page: 849/863 | Streamer: 50920/51775 || 42947821 girrrafe 41 false
Page: 849/863 | Streamer: 50921/51775 || 92436083 yorozuuu 41 false
Page: 849/863 | Streamer: 50922/51775 || 89672629 gl_luciqno 41 false
Page: 849/863 | Streamer: 50923/51775 || 21982768 dignitashumm3r 41 false
Page: 849/863 | Streamer: 50924/51775 || 147981747 agpnetwork 41 false
Page: 849/863 | Streamer: 50925/51775 || 82990438 tazzahots 41 false
Page: 849/863 | Streamer: 50926/51775 || 22795985 alejandriitou 41 false
Page: 849/863 | Streamer: 50927/51775 || 20111300 babytosssc2 41 false
Page: 849/863 | Streamer: 50928/51775 || 72468096 puffindro 41 false
Page: 849/863 | Streamer: 50929/51775 || 96019633 ukm_heroes 41 false
Page: 849/863 | Streamer: 50930/51775 || 29656237 myxmgtv 41 false
Page: 849/863 | Streamer: 50931/51775 || 250702123 faceitpremium_3 41 false
Page: 849/863 | Streamer: 50932/51775 || 100165067 unovy 40 false
Page: 849/863 | Streamer: 50933/51775 || 24496937 learndota2pl 40 false
Page: 849/863 | Streamer: 50934/51775 || 238084704 pkl_08 40 false
Page: 849/863 | Streamer: 50935/51775 || 216476487 epicenter_ind 40 false
